lga,elevation_above_sea_level,Australian_Statistical_Geography_2016_ID,lgaLabel
http://www.wikidata.org/entity/Q3688573,93,LGA73600,Roper Gulf Region
http://www.wikidata.org/entity/Q4879178,93,SSC40086,Bedford Park
http://www.wikidata.org/entity/Q5223965,93,SSC40347,Darlington
http://www.wikidata.org/entity/Q6802056,93,SSC40842,McLaren Flat
http://www.wikidata.org/entity/Q7686553,93,SSC60661,Taroona
http://www.wikidata.org/entity/Q752642,94,LGA11700,Central Darling Shire
http://www.wikidata.org/entity/Q892243,94,SSC10467,Bondi Junction
http://www.wikidata.org/entity/Q1475256,94,LGA23810,Latrobe City
http://www.wikidata.org/entity/Q1538334,94,LGA43710,District Council of Lower Eyre Peninsula
http://www.wikidata.org/entity/Q1538562,94,LGA47910,District Council of Tumby Bay
http://www.wikidata.org/entity/Q4931492,94,SSC60058,Boat Harbour
http://www.wikidata.org/entity/Q5000133,94,SSC20418,Burnside Heights
http://www.wikidata.org/entity/Q5022197,94,SSC40203,Callington
http://www.wikidata.org/entity/Q6407361,94,SSC12134,Killcare Heights
http://www.wikidata.org/entity/Q7055322,94,SSC12990,North Epping
http://www.wikidata.org/entity/Q7967163,94,SSC22656,Wandana Heights
http://www.wikidata.org/entity/Q21907204,94,SSC12279,Larnook
http://www.wikidata.org/entity/Q1502393,95,LGA26980,City of Whitehorse
http://www.wikidata.org/entity/Q1546321,95,SSC32202,North Stradbroke Island
http://www.wikidata.org/entity/Q2108185,95,SSC10998,Conargo
http://www.wikidata.org/entity/Q3420528,95,SSC50168,Boya
http://www.wikidata.org/entity/Q5253079,95,SSC20725,Delahey
http://www.wikidata.org/entity/Q5562080,95,SSC40490,Gilles Plains
http://www.wikidata.org/entity/Q6965755,95,SSC12897,Narellan Vale
http://www.wikidata.org/entity/Q18166646,95,SSC33242,Yarwun
http://www.wikidata.org/entity/Q21887041,95,SSC41001,Napperby
http://www.wikidata.org/entity/Q1521059,96,SSC22573,Tullamarine
http://www.wikidata.org/entity/Q3106766,96,SSC50546,Gingin
http://www.wikidata.org/entity/Q3565588,96,SSC22654,Walpeup
http://www.wikidata.org/entity/Q6272440,96,SSC13642,St Leonards
http://www.wikidata.org/entity/Q7443623,96,SSC41310,Second Valley
http://www.wikidata.org/entity/Q5101947,98,SSC20553,Chirnside Park
http://www.wikidata.org/entity/Q5622866,98,SSC21113,Guys Hill
http://www.wikidata.org/entity/Q6881033,98,SSC40884,Mitcham
http://www.wikidata.org/entity/Q7354966,98,SSC22174,Rockbank
http://www.wikidata.org/entity/Q21881255,96,SSC41658,Yaninee
http://www.wikidata.org/entity/Q21884852,96,SSC41228,Redhill
http://www.wikidata.org/entity/Q21885090,97,SSC51298,Rosa Brook
http://www.wikidata.org/entity/Q791260,98,SSC50041,Avon Valley National Park
http://www.wikidata.org/entity/Q912566,98,LGA48050,Victor Harbor
http://www.wikidata.org/entity/Q985485,97,SSC11428,Epping
http://www.wikidata.org/entity/Q1015813,97,SSC21149,Healesville
http://www.wikidata.org/entity/Q1464971,97,SSC60380,Marrawah
http://www.wikidata.org/entity/Q5189682,97,SSC20679,Croydon North
http://www.wikidata.org/entity/Q6412031,97,SSC31555,King Scrub
http://www.wikidata.org/entity/Q14935294,99,SSC22462,Taylors Lakes
http://www.wikidata.org/entity/Q21914833,99,SSC10629,Buckajo
http://www.wikidata.org/entity/Q964478,99,SSC10090,Artarmon
http://www.wikidata.org/entity/Q2257344,99,SSC20143,Barmah
http://www.wikidata.org/entity/Q6548615,99,SSC21495,Lilydale
http://www.wikidata.org/entity/Q7368731,99,SSC13413,Roseville Chase
http://www.wikidata.org/entity/Q7729123,99,SSC32814,The Dawn
http://www.wikidata.org/entity/Q912597,100,LGA47290,Southern Mallee
http://www.wikidata.org/entity/Q991600,100,SSC20832,Echuca
http://www.wikidata.org/entity/Q1016835,100,LGA40700,Burnside
http://www.wikidata.org/entity/Q2124504,100,SSC12061,Kangaroo Valley
http://www.wikidata.org/entity/Q2236933,100,SSC12654,Moama
http://www.wikidata.org/entity/Q5055212,100,SSC10863,Cawdor
http://www.wikidata.org/entity/Q5758513,100,SSC11902,Highfields
http://www.wikidata.org/entity/Q6689839,100,SSC12394,Louth
http://www.wikidata.org/entity/Q7306102,100,SSC51278,Redmond
http://www.wikidata.org/entity/Q14935765,100,SSC41271,Rudall
http://www.wikidata.org/entity/Q16894180,100,SSC12333,Limpinwood
http://www.wikidata.org/entity/Q21896816,100,SSC50885,Manypeaks
http://www.wikidata.org/entity/Q21897377,100,SSC33142,Wolvi
http://www.wikidata.org/entity/Q3108837,102,SSC21040,Glenroy
http://www.wikidata.org/entity/Q5025235,102,SSC40209,Cambrai
http://www.wikidata.org/entity/Q6433876,102,SSC12200,Kotara
http://www.wikidata.org/entity/Q6481781,102,SSC40740,Lameroo
http://www.wikidata.org/entity/Q7009724,102,SSC12942,New Lambton
http://www.wikidata.org/entity/Q7315046,102,SSC22148,Research
http://www.wikidata.org/entity/Q2361732,101,SSC41473,Ungarra
http://www.wikidata.org/entity/Q4997558,101,SSC20397,Bundoora
http://www.wikidata.org/entity/Q6698700,101,SSC12419,Luddenham
http://www.wikidata.org/entity/Q7057743,101,SSC51150,Northcliffe
http://www.wikidata.org/entity/Q7295620,101,SSC32418,Rathdowney
http://www.wikidata.org/entity/Q7680885,101,SSC32755,Tamaree
http://www.wikidata.org/entity/Q14935265,101,SSC21962,Notting Hill
http://www.wikidata.org/entity/Q14935550,101,SSC32505,Rossville
http://www.wikidata.org/entity/Q1569213,103,SSC31295,Haigslea
http://www.wikidata.org/entity/Q2170743,103,LGA46970,Roxby Downs
http://www.wikidata.org/entity/Q2852305,103,SSC10827,Carrathool
http://www.wikidata.org/entity/Q4873530,103,SSC10233,Baulkham Hills
http://www.wikidata.org/entity/Q4951523,103,SSC20312,Box Hill
http://www.wikidata.org/entity/Q5189586,103,SSC11131,Crows Nest
http://www.wikidata.org/entity/Q7646816,103,SSC22387,Surrey Hills
http://www.wikidata.org/entity/Q556632,104,SSC32851,Thursday Island
http://www.wikidata.org/entity/Q880723,104,SSC20251,Blackburn
http://www.wikidata.org/entity/Q979106,104,LGA11450,Camden Council
http://www.wikidata.org/entity/Q6418024,104,SSC12174,Kitchener
http://www.wikidata.org/entity/Q427627,105,SSC10412,Blighty
http://www.wikidata.org/entity/Q1383997,105,LGA53360,Shire of Exmouth
http://www.wikidata.org/entity/Q2656217,105,SSC32873,Toogoolawah
http://www.wikidata.org/entity/Q2904401,105,SSC20243,Birchip
http://www.wikidata.org/entity/Q3336527,105,SSC21886,Nathalia
http://www.wikidata.org/entity/Q4951543,105,SSC20314,Box Hill South
http://www.wikidata.org/entity/Q5041319,105,SSC10818,Carlingford
http://www.wikidata.org/entity/Q5138798,105,SSC10954,Cobbitty
http://www.wikidata.org/entity/Q5522332,105,SSC11587,Garden Suburb
http://www.wikidata.org/entity/Q5567566,105,SSC11645,Glen Alpine
http://www.wikidata.org/entity/Q6748708,105,SSC60376,Mangalore
http://www.wikidata.org/entity/Q7548730,105,SSC41336,Snowtown
http://www.wikidata.org/entity/Q7986024,105,SSC60729,West Moonah
http://www.wikidata.org/entity/Q19870570,105,SSC40004,Agery
http://www.wikidata.org/entity/Q21905974,105,SSC12622,Millingandi
http://www.wikidata.org/entity/Q4000735,106,SSC41463,Tusmore
http://www.wikidata.org/entity/Q5169634,106,SSC11065,Coramba
http://www.wikidata.org/entity/Q5478475,106,SSC40456,Frances
http://www.wikidata.org/entity/Q21916065,106,SSC60111,Christmas Hills
http://www.wikidata.org/entity/Q2170737,107,SSC41268,Roxby Downs
http://www.wikidata.org/entity/Q429307,108,SSC20765,Doncaster
http://www.wikidata.org/entity/Q634933,108,LGA18250,City of Willoughby
http://www.wikidata.org/entity/Q812628,108,SSC20172,Bayswater
http://www.wikidata.org/entity/Q1030580,108,LGA40910,Campbelltown
http://www.wikidata.org/entity/Q1854235,108,LGA56300,Shire of Nannup
http://www.wikidata.org/entity/Q2261983,108,SSC11241,Denman
http://www.wikidata.org/entity/Q3496629,108,SSC22339,"Stanhope, Victoria"
http://www.wikidata.org/entity/Q5031657,108,SSC10788,Candelo
http://www.wikidata.org/entity/Q5087800,108,SSC10892,Chatswood
http://www.wikidata.org/entity/Q5189701,108,SSC20680,Croydon South
http://www.wikidata.org/entity/Q6035062,108,SSC40618,Inman Valley
http://www.wikidata.org/entity/Q6903020,108,SSC21720,Mont Albert
http://www.wikidata.org/entity/Q7646816,108,SSC22387,Surrey Hills
http://www.wikidata.org/entity/Q21906781,108,SSC60438,Nabowla
http://www.wikidata.org/entity/Q17980,108,SSC70144,Katherine
http://www.wikidata.org/entity/Q5111984,107,SSC60739,Westerway
http://www.wikidata.org/entity/Q7114370,107,SSC41075,Owen
http://www.wikidata.org/entity/Q7137103,107,SSC41098,Parilla
http://www.wikidata.org/entity/Q5469295,110,SSC11548,Forestville
http://www.wikidata.org/entity/Q5611362,110,SSC60252,Grove
http://www.wikidata.org/entity/Q180757,109,SSC31118,Gayndah
http://www.wikidata.org/entity/Q894057,109,SSC20302,Boronia
http://www.wikidata.org/entity/Q1805451,109,SSC21458,Langwarrin
http://www.wikidata.org/entity/Q2288705,109,SSC22684,Warracknabeal
http://www.wikidata.org/entity/Q2740588,109,SSC21404,Kyabram
http://www.wikidata.org/entity/Q2910503,109,SSC30323,Boonah
http://www.wikidata.org/entity/Q3859800,109,SSC40891,Modbury
http://www.wikidata.org/entity/Q4813352,109,SSC40048,Athelstone
http://www.wikidata.org/entity/Q5599524,109,SSC11744,Great Mackerel Beach
http://www.wikidata.org/entity/Q5883703,109,SSC11924,Holmesville
http://www.wikidata.org/entity/Q5948626,109,SSC21214,Hurstbridge
http://www.wikidata.org/entity/Q573910,110,LGA11150,Bourke Shire
http://www.wikidata.org/entity/Q753101,110,LGA11600,Carrathool Shire
http://www.wikidata.org/entity/Q895237,110,SSC10522,Bourke
http://www.wikidata.org/entity/Q985983,110,SSC31116,Gatton
http://www.wikidata.org/entity/Q2115087,110,SSC21972,Numurkah
http://www.wikidata.org/entity/Q1785372,111,LGA24970,City of Monash
http://www.wikidata.org/entity/Q2739703,111,SSC12014,Jerilderie
http://www.wikidata.org/entity/Q2878215,111,SSC20094,Bacchus Marsh
http://www.wikidata.org/entity/Q2981173,111,SSC20588,Cobram
http://www.wikidata.org/entity/Q3388774,111,SSC41149,Pinnaroo
http://www.wikidata.org/entity/Q5328839,111,SSC11357,East Lindfield
http://www.wikidata.org/entity/Q8036922,111,SSC14422,Woronora Heights
http://www.wikidata.org/entity/Q21914265,111,SSC60167,Dromedary
http://www.wikidata.org/entity/Q752639,111,LGA10650,Berrigan Shire
http://www.wikidata.org/entity/Q835611,111,SSC20750,Dimboola
http://www.wikidata.org/entity/Q1532245,111,SSC11685,Gloucester
http://www.wikidata.org/entity/Q4922699,112,SSC20252,Blackburn North
http://www.wikidata.org/entity/Q5087805,112,SSC30590,Chatsworth
http://www.wikidata.org/entity/Q5645478,112,SSC40552,Hamley Bridge
http://www.wikidata.org/entity/Q7108541,112,SSC13101,Otford
http://www.wikidata.org/entity/Q1193414,112,SSC41068,Oodnadatta
http://www.wikidata.org/entity/Q2117249,112,SSC12522,Mathoura
http://www.wikidata.org/entity/Q2923454,112,SSC10543,Bradbury
http://www.wikidata.org/entity/Q3072635,112,UCL115056,Finley
http://www.wikidata.org/entity/Q3072635,112,SSC11520,Finley
http://www.wikidata.org/entity/Q378000,114,LGA15560,Murrumbidgee Shire
http://www.wikidata.org/entity/Q473188,114,LGA22830,City of Greater Shepparton
http://www.wikidata.org/entity/Q1067063,114,LGA32750,Shire of Diamantina
http://www.wikidata.org/entity/Q1553489,114,SSC30250,Biggenden
http://www.wikidata.org/entity/Q2963588,114,SSC30604,Childers
http://www.wikidata.org/entity/Q3035979,114,SSC20764,Donald
http://www.wikidata.org/entity/Q3530213,114,SSC13886,Tocumwal
http://www.wikidata.org/entity/Q3530213,114,UCL115135,Tocumwal
http://www.wikidata.org/entity/Q657666,113,LGA24900,Shire of Moira
http://www.wikidata.org/entity/Q2347199,113,SSC22862,Wycheproof
http://www.wikidata.org/entity/Q5566343,113,SSC20997,Gladstone Park
http://www.wikidata.org/entity/Q6407315,113,SSC12130,Killarney Heights
http://www.wikidata.org/entity/Q6408209,113,SSC21346,Kilsyth
http://www.wikidata.org/entity/Q7795600,113,SSC22492,Thomastown
http://www.wikidata.org/entity/Q115553,116,LGA17420,The Hills Shire
http://www.wikidata.org/entity/Q175701,116,LGA25710,Shire of Nillumbik
http://www.wikidata.org/entity/Q5694307,114,SSC21156,Heathmont
http://www.wikidata.org/entity/Q7921770,114,SSC22615,Vermont South
http://www.wikidata.org/entity/Q14956922,114,SSC12237,Laguna
http://www.wikidata.org/entity/Q17041215,114,SSC32752,Tallebudgera Valley
http://www.wikidata.org/entity/Q21901397,114,SSC32476,Rocksberg
http://www.wikidata.org/entity/Q21911566,114,SSC60220,Gawler
http://www.wikidata.org/entity/Q3051442,117,SSC11401,Ellenborough
http://www.wikidata.org/entity/Q707030,115,216,Shepparton
http://www.wikidata.org/entity/Q707030,115,SSC22264,Shepparton
http://www.wikidata.org/entity/Q2255269,115,SSC40328,Crystal Brook
http://www.wikidata.org/entity/Q2443083,115,SSC22534,Toorak
http://www.wikidata.org/entity/Q3516125,115,SSC22455,Tatura
http://www.wikidata.org/entity/Q4997569,115,SSC10677,Bundure
http://www.wikidata.org/entity/Q5001058,115,SSC20425,Burwood East
http://www.wikidata.org/entity/Q7659769,115,SSC22402,Sydenham
http://www.wikidata.org/entity/Q21894676,115,SSC40166,Brooker
http://www.wikidata.org/entity/Q21899218,115,SSC60753,Winkleigh
http://www.wikidata.org/entity/Q21973255,115,SSC70015,Araluen
http://www.wikidata.org/entity/Q5028192,117,SSC20453,Campbellfield
http://www.wikidata.org/entity/Q5295495,117,SSC20766,Doncaster East
http://www.wikidata.org/entity/Q7690243,117,SSC22461,Taylors Hill
http://www.wikidata.org/entity/Q14935170,117,SSC21239,Jacana
http://www.wikidata.org/entity/Q758264,116,SSC20081,Attwood
http://www.wikidata.org/entity/Q3569722,116,SSC14355,Wollombi
http://www.wikidata.org/entity/Q5056258,116,SSC10866,Cecil Park
http://www.wikidata.org/entity/Q6407286,116,SSC12129,Killara
http://www.wikidata.org/entity/Q8030406,116,SSC41615,Wolseley
http://www.wikidata.org/entity/Q21907909,116,SSC60364,Lucaston
http://www.wikidata.org/entity/Q21911798,116,SSC21025,Glenlee
http://www.wikidata.org/entity/Q617901,117,UCL115008,Barooga
http://www.wikidata.org/entity/Q617901,117,SSC10205,Barooga
http://www.wikidata.org/entity/Q964412,117,SSC10036,Allambie Heights
http://www.wikidata.org/entity/Q1421393,117,SSC50506,Fitzroy Crossing
http://www.wikidata.org/entity/Q667458,120,LGA34800,Shire of McKinlay
http://www.wikidata.org/entity/Q911376,120,SSC10563,Brewarrina
http://www.wikidata.org/entity/Q952950,120,SSC22251,Serviceton
http://www.wikidata.org/entity/Q1030333,120,LGA21370,Shire of Campaspe
http://www.wikidata.org/entity/Q752514,118,LGA11200,Brewarrina Shire
http://www.wikidata.org/entity/Q2344932,118,SSC40197,Bute
http://www.wikidata.org/entity/Q2893611,118,SSC20183,Beeac
http://www.wikidata.org/entity/Q3437662,118,SSC22172,Rochester
http://www.wikidata.org/entity/Q6508267,118,SSC40748,Leabrook
http://www.wikidata.org/entity/Q6935444,118,SSC12836,Mummulgum
http://www.wikidata.org/entity/Q7070439,118,SSC21979,Nutfield
http://www.wikidata.org/entity/Q7568679,118,SSC13598,South Turramurra
http://www.wikidata.org/entity/Q16900757,118,SSC32697,Stony Creek
http://www.wikidata.org/entity/Q21916360,118,SSC10974,Collerina
http://www.wikidata.org/entity/Q3038029,119,SSC11283,Douglas Park
http://www.wikidata.org/entity/Q12061667,119,SSC21632,Melton South
http://www.wikidata.org/entity/Q21920230,119,SSC10486,Boomanoomana
http://www.wikidata.org/entity/Q115718,120,SSC41595,Willunga
http://www.wikidata.org/entity/Q662483,122,LGA23940,Shire of Loddon
http://www.wikidata.org/entity/Q753590,122,LGA13450,City of Griffith
http://www.wikidata.org/entity/Q2879005,122,SSC60026,Bagdad
http://www.wikidata.org/entity/Q5583942,122,SSC11705,Goolgowi
http://www.wikidata.org/entity/Q5688191,122,SSC40573,Hazelwood Park
http://www.wikidata.org/entity/Q3135683,120,SSC11912,Hillston
http://www.wikidata.org/entity/Q5653118,120,SSC40558,Happy Valley
http://www.wikidata.org/entity/Q7319576,120,SSC41240,Reynella
http://www.wikidata.org/entity/Q17002224,120,SSC30575,Cedar Vale
http://www.wikidata.org/entity/Q969590,121,LGA32600,Shire of Croydon
http://www.wikidata.org/entity/Q1832053,121,SSC30075,Aratula
http://www.wikidata.org/entity/Q2596449,121,SSC10318,Berrigan
http://www.wikidata.org/entity/Q2596449,121,UCL121008,Berrigan
http://www.wikidata.org/entity/Q4922714,121,SSC20253,Blackburn South
http://www.wikidata.org/entity/Q4974556,121,SSC20349,Brookfield
http://www.wikidata.org/entity/Q5468920,121,SSC20931,Forest Hill
http://www.wikidata.org/entity/Q14229690,121,SSC13236,Pokolbin
http://www.wikidata.org/entity/Q17054100,121,SSC13272,Pumpenbil
http://www.wikidata.org/entity/Q8034527,122,SSC21984,Nyora
http://www.wikidata.org/entity/Q12061681,122,SSC12567,Menai
http://www.wikidata.org/entity/Q1476815,124,LGA26490,Surf Coast Shire
http://www.wikidata.org/entity/Q7808011,124,SSC32858,Tinbeerwah
http://www.wikidata.org/entity/Q430092,123,SSC14296,Willbriggie
http://www.wikidata.org/entity/Q1527935,123,LGA50080,City of Albany
http://www.wikidata.org/entity/Q3339144,123,SSC12957,Newrybar
http://www.wikidata.org/entity/Q5136622,123,SSC10939,Clunes
http://www.wikidata.org/entity/Q6391446,123,SSC40672,Kensington Gardens
http://www.wikidata.org/entity/Q6480572,123,SSC21443,Lalor
http://www.wikidata.org/entity/Q7069760,123,SSC21973,Nunawading
http://www.wikidata.org/entity/Q7163413,123,SSC41122,Penneshaw
http://www.wikidata.org/entity/Q7368785,123,SSC41264,Roseworthy
http://www.wikidata.org/entity/Q7262967,125,SSC60522,Pyengana
http://www.wikidata.org/entity/Q8049502,125,SSC22896,Yarra Junction
http://www.wikidata.org/entity/Q21865844,125,SSC40707,Koonibba
http://www.wikidata.org/entity/Q21914625,125,SSC10567,Bridgman
http://www.wikidata.org/entity/Q918067,125,SSC51212,Pemberton
http://www.wikidata.org/entity/Q1534913,125,LGA16900,City of Shellharbour
http://www.wikidata.org/entity/Q2509660,125,SSC10964,Coleambally
http://www.wikidata.org/entity/Q3016400,125,SSC11215,Darlington Point
http://www.wikidata.org/entity/Q3127097,125,SSC11850,Hanwood
http://www.wikidata.org/entity/Q3328055,125,SSC21820,Murchison
http://www.wikidata.org/entity/Q4972237,125,SSC20344,Broadmeadows
http://www.wikidata.org/entity/Q5445148,125,SSC20911,Ferntree Gully
http://www.wikidata.org/entity/Q5050133,126,SSC10847,Castle Hill
http://www.wikidata.org/entity/Q5175640,126,SSC20650,Cottles Bridge
http://www.wikidata.org/entity/Q17153069,126,SSC30501,Cambroon
http://www.wikidata.org/entity/Q2881300,127,SSC20114,Balliang
http://www.wikidata.org/entity/Q6430644,127,SSC40704,Koolunga
http://www.wikidata.org/entity/Q7448644,127,SSC41315,Sellicks Hill
http://www.wikidata.org/entity/Q7846355,127,SSC41457,Trott Park
http://www.wikidata.org/entity/Q7898945,127,SSC51468,Upper Swan
http://www.wikidata.org/entity/Q21887024,127,SSC51074,Nanson
http://www.wikidata.org/entity/Q21902224,127,SSC60581,Sassafras
http://www.wikidata.org/entity/Q21914924,127,SSC10651,Bulga
http://www.wikidata.org/entity/Q605488,128,SSC14516,Yoogali
http://www.wikidata.org/entity/Q753131,128,LGA12700,Dungog Shire
http://www.wikidata.org/entity/Q935006,128,SSC33125,Windorah
http://www.wikidata.org/entity/Q1004546,128,LGA31750,Shire of Bulloo
http://www.wikidata.org/entity/Q6408217,128,SSC21347,Kilsyth South
http://www.wikidata.org/entity/Q3327756,129,SSC12830,Mulwala
http://www.wikidata.org/entity/Q4874857,129,SSC20173,Bayswater North
http://www.wikidata.org/entity/Q6732422,129,SSC60374,Magra
http://www.wikidata.org/entity/Q6772381,129,SSC12500,Maroota
http://www.wikidata.org/entity/Q17030102,129,SSC32967,Veresdale Scrub
http://www.wikidata.org/entity/Q18395169,129,SSC33130,Winwill
http://www.wikidata.org/entity/Q14217100,129.2,SSC11782,Griffith
http://www.wikidata.org/entity/Q1525525,130,SSC51073,Nannup
http://www.wikidata.org/entity/Q3571892,130,SSC22904,Yarrawonga
http://www.wikidata.org/entity/Q652391,131,LGA26430,Shire of Strathbogie
http://www.wikidata.org/entity/Q910328,131,LGA42750,Kangaroo Island Council
http://www.wikidata.org/entity/Q5383865,131,SSC20872,Epping
http://www.wikidata.org/entity/Q8032638,131,SSC33162,Woodford
http://www.wikidata.org/entity/Q21902537,133,SSC32568,Sexton
http://www.wikidata.org/entity/Q753103,132,LGA14750,Leeton Shire
http://www.wikidata.org/entity/Q2584730,132,SSC40544,Halbury
http://www.wikidata.org/entity/Q3567822,132,SSC14280,Whitton
http://www.wikidata.org/entity/Q3572159,132,SSC14504,Yenda
http://www.wikidata.org/entity/Q5899571,132,SSC40601,Hope Valley
http://www.wikidata.org/entity/Q7262992,132,SSC41216,Pygery
http://www.wikidata.org/entity/Q21890405,132,SSC50673,Isseka
http://www.wikidata.org/entity/Q1629019,133,SSC21197,Horsham
http://www.wikidata.org/entity/Q3051608,133,SSC20856,Elmore
http://www.wikidata.org/entity/Q6858372,133,SSC21672,Mill Park
http://www.wikidata.org/entity/Q6966250,133,SSC51082,Narrikup
http://www.wikidata.org/entity/Q7710771,133,SSC32809,Thargomindah
http://www.wikidata.org/entity/Q4462110,134,SSC12850,Murrami
http://www.wikidata.org/entity/Q6694005,134,SSC12414,Lowesdale
http://www.wikidata.org/entity/Q14934811,134,SSC11692,Gogeldrie
http://www.wikidata.org/entity/Q5189674,135,SSC20678,Croydon Hills
http://www.wikidata.org/entity/Q7137916,135,SSC22024,Park Orchards
http://www.wikidata.org/entity/Q7204559,135,SSC22072,Plenty
http://www.wikidata.org/entity/Q18165922,135,SSC60495,Pelverata
http://www.wikidata.org/entity/Q21882614,135,SSC51570,West Toodyay
http://www.wikidata.org/entity/Q17027482,137,SSC32679,Stanmore
http://www.wikidata.org/entity/Q133642,135,LGA14500,Ku-ring-gai Council
http://www.wikidata.org/entity/Q458299,135,SSC14096,Walgett
http://www.wikidata.org/entity/Q942732,135,SSC22685,Warragul
http://www.wikidata.org/entity/Q1508377,135,LGA62210,George Town Council
http://www.wikidata.org/entity/Q1665325,135,LGA65810,West Tamar Council
http://www.wikidata.org/entity/Q3640104,135,SSC50126,Bindoon
http://www.wikidata.org/entity/Q5763864,136,SSC21184,Hillside
http://www.wikidata.org/entity/Q6392025,136,SSC12100,Kenthurst
http://www.wikidata.org/entity/Q16254745,136,SSC10348,Bilambil Heights
http://www.wikidata.org/entity/Q21905231,136,SSC32462,Riverleigh
http://www.wikidata.org/entity/Q1009509,139,SSC20603,Colac
http://www.wikidata.org/entity/Q806083,137,LGA30370,Shire of Banana
http://www.wikidata.org/entity/Q2981144,137,SSC20587,Cobden
http://www.wikidata.org/entity/Q3531970,137,SSC51445,Toodyay
http://www.wikidata.org/entity/Q5568559,137,SSC11667,Glenhaven
http://www.wikidata.org/entity/Q6803241,137,SSC21624,Meadow Heights
http://www.wikidata.org/entity/Q21913073,137,SSC11426,Enngonia
http://www.wikidata.org/entity/Q21963443,137,SSC60636,Stony Rise
http://www.wikidata.org/entity/Q265390,138,LGA17900,Walgett Shire
http://www.wikidata.org/entity/Q2903987,138,SSC10373,Binya
http://www.wikidata.org/entity/Q5243427,138,SSC11223,Daysdale
http://www.wikidata.org/entity/Q7567914,138,SSC13592,South Maroota
http://www.wikidata.org/entity/Q16895457,138,SSC12749,Mount Burrell
http://www.wikidata.org/entity/Q21907879,138,SSC12404,Lower Creek
http://www.wikidata.org/entity/Q17989,140,SSC70179,Mataranka
http://www.wikidata.org/entity/Q4921324,141,SSC30269,Black Mountain
http://www.wikidata.org/entity/Q5039613,139,SSC10814,Carinda
http://www.wikidata.org/entity/Q5319222,139,SSC60171,Dynnyrne
http://www.wikidata.org/entity/Q6368467,139,SSC12072,Karangi
http://www.wikidata.org/entity/Q6552339,139,SSC40758,Linden Park
http://www.wikidata.org/entity/Q7205463,139,SSC22073,Plumpton
http://www.wikidata.org/entity/Q7339691,139,SSC32466,Roadvale
http://www.wikidata.org/entity/Q7142211,141,SSC41108,Paskeville
http://www.wikidata.org/entity/Q21905969,141,SSC12620,Millfield
http://www.wikidata.org/entity/Q1955879,141,SSC50346,Cowaramup
http://www.wikidata.org/entity/Q3328241,141,SSC21838,Murtoa
http://www.wikidata.org/entity/Q6032633,140,SSC11979,Ingleside
http://www.wikidata.org/entity/Q6710291,140,SSC21548,Lysterfield
http://www.wikidata.org/entity/Q6813803,140,SSC21633,Melton West
http://www.wikidata.org/entity/Q6859494,140,SSC21674,Millgrove
http://www.wikidata.org/entity/Q7141385,140,SSC22027,Parwan
http://www.wikidata.org/entity/Q7836063,140,SSC60680,Travellers Rest
http://www.wikidata.org/entity/Q752512,143,LGA10550,Bega Valley Shire
http://www.wikidata.org/entity/Q3758606,143,SSC50528,Gascoyne Junction
http://www.wikidata.org/entity/Q5899822,142,SSC11933,Hopefield
http://www.wikidata.org/entity/Q6447466,142,SSC21403,Kurunjang
http://www.wikidata.org/entity/Q6881034,142,SSC21694,Mitcham
http://www.wikidata.org/entity/Q21903865,144,SSC13162,Paxton
http://www.wikidata.org/entity/Q21913235,144,SSC11107,Craven
http://www.wikidata.org/entity/Q807974,142,LGA30450,Shire of Barcoo
http://www.wikidata.org/entity/Q1030585,142,LGA11500,City of Campbelltown
http://www.wikidata.org/entity/Q2549869,142,SSC20756,Dixons Creek
http://www.wikidata.org/entity/Q606378,143,LGA22410,Shire of Glenelg
http://www.wikidata.org/entity/Q5223966,143,SSC50389,Darlington
http://www.wikidata.org/entity/Q5296927,143,SSC20768,Donvale
http://www.wikidata.org/entity/Q17055710,143,SSC32681,Stanwell
http://www.wikidata.org/entity/Q21899248,143,SSC60755,Wivenhoe
http://www.wikidata.org/entity/Q278050,144,LGA41190,District Council of Cleve
http://www.wikidata.org/entity/Q941931,144,SSC60347,Longford
http://www.wikidata.org/entity/Q979561,144,LGA24650,City of Melton
http://www.wikidata.org/entity/Q2482882,144,SSC11080,Corowa
http://www.wikidata.org/entity/Q2523675,144,SSC11702,Goodooga
http://www.wikidata.org/entity/Q2982734,144,SSC10969,Collarenebri
http://www.wikidata.org/entity/Q4804621,144,SSC40044,Ashbourne
http://www.wikidata.org/entity/Q5203049,144,SSC30789,D'Aguilar
http://www.wikidata.org/entity/Q1024728,145,SSC22667,Wangaratta
http://www.wikidata.org/entity/Q7263111,145,SSC13281,Pymble
http://www.wikidata.org/entity/Q21888794,145,SSC50782,Kudardup
http://www.wikidata.org/entity/Q427631,146,LGA35790,Aboriginal Shire of Palm Island
http://www.wikidata.org/entity/Q5035040,146,SSC20472,Cape Schanck
http://www.wikidata.org/entity/Q11068811,146,SSC41640,Woomera Village
http://www.wikidata.org/entity/Q16892320,146,SSC31348,Highvale
http://www.wikidata.org/entity/Q113523,147,SSC13433,Royal National Park
http://www.wikidata.org/entity/Q459600,147,UCL112015,Wagga Wagga
http://www.wikidata.org/entity/Q2418594,147,SSC32835,Theodore
http://www.wikidata.org/entity/Q7592430,147,SSC22321,St Andrews
http://www.wikidata.org/entity/Q21901612,147,SSC60566,Rosevale
http://www.wikidata.org/entity/Q21910523,147,SSC12188,Koonorigan
